doc_id,hotel_name,city,country,zip,num_reviews,overall_ratingsource
usa_nevada_las-vegas_streamline_tower,streamline tower,las vegas,usa,89101,1,5
usa_nevada_las-vegas_hampton_inn_suites_las_vegas_airport,hampton inn suites las vegas airport,las vegas,usa,89119,3,4.333333333
usa_nevada_las-vegas_super_8_las_vegas,super 8 las vegas,las vegas,usa,89109,57,3.572222222
usa_nevada_las-vegas_best_western_main_street_inn,best western main street inn,las vegas,usa,89101-1011,17,3.82
usa_nevada_las-vegas_sahara_hotel_casino,sahara hotel casino,las vegas,usa,89109,350,2.857142857
usa_nevada_las-vegas_arizona_charlie_s_decatur,arizona charlie s decatur,las vegas,usa,89107,35,2.9
usa_nevada_las-vegas_homestead_studio_suites_las_vegas_midtown,homestead studio suites las vegas midtown,las vegas,usa,89109,13,3.066666667
usa_nevada_las-vegas_siegel_suites,siegel suites,las vegas,usa,-1,1,4.2
usa_nevada_las-vegas_tropicana_resort_and_casino,tropicana resort and casino,las vegas,usa,89109,363,3.051827243
usa_nevada_las-vegas_boardwalk_hotel_and_casino,boardwalk hotel and casino,las vegas,usa,89109,-1,-1
usa_nevada_las-vegas_regency_motel,regency motel,las vegas,usa,89101,2,4
usa_nevada_las-vegas_courtyard_by_marriott_las_vegas_summerlin,courtyard by marriott las vegas summerlin,las vegas,usa,89108,11,3.7
usa_nevada_las-vegas_lady_luck_casino_hotel,lady luck casino hotel,las vegas,usa,89101,1,3
usa_nevada_las-vegas_best_western_parkview_inn,best western parkview inn,las vegas,usa,89101,6,3.72
usa_nevada_las-vegas_jerry_s_nugget,jerry s nugget,las vegas,usa,89119,6,-1
usa_nevada_las-vegas_somerset_house_motel,somerset house motel,las vegas,usa,89109,40,3.96
usa_nevada_las-vegas_plaza_hotel_casino,plaza hotel casino,las vegas,usa,89101,365,2.913812155
usa_nevada_las-vegas_highland_inn_motel,highland inn motel,las vegas,usa,nv 89139,1,3.4
usa_nevada_las-vegas_holiday_inn_express_the_lakes_las_vegas,holiday inn express the lakes las vegas,las vegas,usa,89117,6,3.666666667
usa_nevada_las-vegas_econo_lodge,econo lodge,las vegas,usa,89104-1312,18,2.616666667
usa_nevada_las-vegas_americas_best_value_inn_las_vegas,americas best value inn las vegas,las vegas,usa,89109,80,2.72972973
usa_nevada_las-vegas_la_quinta_inn_and_suites_tropicana,la quinta inn and suites tropicana,las vegas,usa,89118,16,3.381818182
usa_nevada_las-vegas_fun_city_motel,fun city motel,las vegas,usa,89104,1,3.6
usa_nevada_las-vegas_holiday_motel,holiday motel,las vegas,usa,89104,4,3.4
usa_nevada_las-vegas_western_hotel_casino,western hotel casino,las vegas,usa,89101,19,3
usa_nevada_las-vegas_primm_valley_resort_hotel_las_vegas,primm valley resort hotel las vegas,las vegas,usa,-1,5,3.75
usa_nevada_las-vegas_las_vegas_mini_castle,las vegas mini castle,las vegas,usa,89123,1,5
usa_nevada_las-vegas_greek_isles_hotel_casino,greek isles hotel casino,las vegas,usa,89109,32,2.923076923
usa_nevada_las-vegas_ogden_house_motel,ogden house motel,las vegas,usa,89101,10,3.7
usa_nevada_las-vegas_koala_motel_apartments,koala motel apartments,las vegas,usa,89101,-1,-1
usa_nevada_las-vegas_whiskey_pete_s_casino_and_hotel,whiskey pete s casino and hotel,las vegas,usa,89019,107,3.118644068
usa_nevada_las-vegas_extended_stay_deluxe_las_vegas_east_flamingo,extended stay deluxe las vegas east flamingo,las vegas,usa,89119,13,3.05
usa_nevada_las-vegas_tropicana_inn,tropicana inn,las vegas,usa,89119,70,3.09375
usa_nevada_las-vegas_bonanza_lodge,bonanza lodge,las vegas,usa,89101,-1,-1
usa_nevada_las-vegas_jet_luxury_resorts_palms_place,jet luxury resorts palms place,las vegas,usa,89103,1,3.4
usa_nevada_las-vegas_the_suites_boulder_strip,the suites boulder strip,las vegas,usa,89119,2,3.2
usa_nevada_las-vegas_siegel_slots_and_suites,siegel slots and suites,las vegas,usa,89115,7,3.4
usa_nevada_las-vegas_friendship_inn_king_albert,friendship inn king albert,las vegas,usa,89109,-1,-1
usa_nevada_las-vegas_stardust_resort_casino,stardust resort casino,las vegas,usa,-1,1,3
usa_nevada_las-vegas_viva_las_vegas_villas,viva las vegas villas,las vegas,usa,89104,5,-1
usa_nevada_las-vegas_the_stay_in_summerlin,the stay in summerlin,las vegas,usa,89135,-1,-1
usa_nevada_las-vegas_wild_wild_west_gambling_hall_and_hotel,wild wild west gambling hall and hotel,las vegas,usa,89103,90,2.573333333
usa_nevada_las-vegas_super_suites,super suites,las vegas,usa,89121,-1,-1
usa_nevada_las-vegas_malibu_bay_suites,malibu bay suites,las vegas,usa,89123,4,-1
usa_nevada_las-vegas_aztec_inn,aztec inn,las vegas,usa,89104,6,-1
usa_nevada_las-vegas_bel_aire_west,bel aire west,las vegas,usa,89147,5,-1
usa_nevada_las-vegas_quality_inn_key_largo_casino,quality inn key largo casino,las vegas,usa,89109,2,3.7
usa_nevada_las-vegas_nevada_hotel_casino,nevada hotel casino,las vegas,usa,89101,1,1
usa_nevada_las-vegas_town_and_country_manor_iii,town and country manor iii,las vegas,usa,89122,4,3.266666667
usa_nevada_las-vegas_fiesta_hotel_and_casino,fiesta hotel and casino,las vegas,usa,89130,18,2.254545455
usa_nevada_las-vegas_best_western_nellis_motor_inn,best western nellis motor inn,las vegas,usa,89115,10,2.742857143
usa_nevada_las-vegas_americas_best_value_inn,americas best value inn,las vegas,usa,89115,5,3.24
usa_nevada_las-vegas_downtowner_motel,downtowner motel,las vegas,usa,89101,10,3.4
usa_nevada_las-vegas_howard_johnson_las_vegas_strip,howard johnson las vegas strip,las vegas,usa,89104,32,2.445454545
usa_nevada_las-vegas_blair_house_suites,blair house suites,las vegas,usa,89109,36,2.9125
usa_nevada_las-vegas_super_8_las_vegas_nellis_afb,super 8 las vegas nellis afb,las vegas,usa,89115,8,3.15
usa_nevada_las-vegas_las_vegas_south_strip_travelodge,las vegas south strip travelodge,las vegas,usa,89109,44,3.282352941
usa_nevada_las-vegas_aruba_hotel,aruba hotel,las vegas,usa,89104,34,2.723076923
usa_nevada_las-vegas_atrium_suites_hotel_las_vegas,atrium suites hotel las vegas,las vegas,usa,89119,38,3.2
usa_nevada_las-vegas_budget_suites_of_america_stardust_road,budget suites of america stardust road,las vegas,usa,89109,4,-1
usa_nevada_las-vegas_budget_suites_of_america_wynn,budget suites of america wynn,las vegas,usa,89103,9,2.466666667
usa_nevada_las-vegas_golden_palm_hotel,golden palm hotel,las vegas,usa,89103,5,1.7
usa_nevada_las-vegas_the_new_frontier_hotel_and_casino,the new frontier hotel and casino,las vegas,usa,89109,2,1.3
usa_nevada_las-vegas_fairfield_inn_suites_las_vegas_south,fairfield inn suites las vegas south,las vegas,usa,89118,12,3.96
usa_nevada_las-vegas_a_fishers_inn,a fishers inn,las vegas,usa,89121,2,-1
usa_nevada_las-vegas_budget_suites_of_america_tropicana_i_15,budget suites of america tropicana i 15,las vegas,usa,89103,4,-1
usa_nevada_las-vegas_happi_inn,happi inn,las vegas,usa,89119,-1,-1
usa_nevada_las-vegas_santa_fe_station_hotel,santa fe station hotel,las vegas,usa,89130,22,2.381818182
usa_nevada_las-vegas_oasis_motel,oasis motel,las vegas,usa,89104,1,1.2
usa_nevada_las-vegas_super_8_las_vegas_boulder_highway,super 8 las vegas boulder highway,las vegas,usa,89122,11,2.766666667
usa_nevada_las-vegas_super_8_motel_las_vegas_downtown,super 8 motel las vegas downtown,las vegas,usa,89101,10,2.7
usa_nevada_las-vegas_extended_stayamerica_las_vegas_valley_view,extended stayamerica las vegas valley view,las vegas,usa,89103,15,2.742857143
usa_nevada_las-vegas_the_resort_on_mount_charleston,the resort on mount charleston,las vegas,usa,89124,46,2.676923077
usa_nevada_las-vegas_knights_inn_las_vegas,knights inn las vegas,las vegas,usa,89119,31,1.852631579
usa_nevada_las-vegas_budget_suites_of_america_las_vegas,budget suites of america las vegas,las vegas,usa,89123-1607,2,2
usa_nevada_las-vegas_budget_suites_of_america_north_rancho_drive,budget suites of america north rancho drive,las vegas,usa,89130,2,1.3
usa_nevada_las-vegas_emerald_suites_tropicana,emerald suites tropicana,las vegas,usa,89118,41,2.814285714
usa_nevada_las-vegas_circus_circus_manor_motor_lodge,circus circus manor motor lodge,las vegas,usa,89109,48,2.515384615
usa_nevada_las-vegas_aae_todds_hotel,aae todds hotel,las vegas,usa,89104,1,1.4
usa_nevada_las-vegas_branding_iron_motel,branding iron motel,las vegas,usa,89030,1,1.2
usa_nevada_las-vegas_sahara_westwood_hotel,sahara westwood hotel,las vegas,usa,89109,18,2.276923077
usa_nevada_las-vegas_manor_suites,manor suites,las vegas,usa,89119,9,2.266666667
usa_nevada_las-vegas_clarion_emerald_springs,clarion emerald springs,las vegas,usa,89109,41,1.93
usa_nevada_las-vegas_motel_6_las_vegas_boulder_highway,motel 6 las vegas boulder highway,las vegas,usa,89121,6,1.466666667
usa_nevada_las-vegas_motel_6,motel 6,las vegas,usa,89101,23,1.563636364
usa_nevada_las-vegas_americana_5,americana 5,las vegas,usa,89118,7,2.114285714
usa_nevada_las-vegas_extended_stayamerica_las_vegas_boulder_hwy,extended stayamerica las vegas boulder hwy,las vegas,usa,89121,10,3
usa_nevada_las-vegas_motel_6_las_vegas_i_15,motel 6 las vegas i 15,las vegas,usa,89118,6,1.8
usa_nevada_las-vegas_the_suites,the suites,las vegas,usa,89122,20,2
usa_nevada_las-vegas_sportsman_s_royal_manor,sportsman s royal manor,las vegas,usa,89112,7,1.5
usa_nevada_las-vegas_knights_inn,knights inn,las vegas,usa,89119,67,1.988235294
usa_nevada_las-vegas_artisan_hotel,artisan hotel,las vegas,usa,89102,147,2.465116279
uk_england_london_the_milestone_hotel,the milestone hotel,london,UK,w8 5dl,175,4.77480315
uk_england_london_the_soho_hotel,the soho hotel,london,UK,w1d 3dh,209,4.752941176
uk_england_london_hotel_41,hotel 41,london,UK,sw1w 0ps,323,4.662831858
uk_england_london_sofitel_st_james_london,sofitel st james london,london,UK,sw1y 4an,379,4.625
uk_england_london_the_halkin,the halkin,london,UK,sw1x 7dj,65,4.6
uk_england_london_the_montague_on_the_gardens,the montague on the gardens,london,UK,wc1b 5bj,413,4.609302326
uk_england_london_city_inn_westminster,city inn westminster,london,UK,sw1p 4dd,326,4.548837209
uk_england_london_apex_city_of_london,apex city of london,london,UK,ec3n 4ax,328,4.598006645
uk_england_london_the_chesterfield_mayfair_hotel,the chesterfield mayfair hotel,london,UK,w1j 5eb,345,4.617940199
uk_england_london_covent_garden_hotel,covent garden hotel,london,UK,wc2h 9hb,162,4.702272727
uk_england_london_draycott_hotel,draycott hotel,london,UK,sw3 2rp,127,4.7
uk_england_london_egerton_house_hotel,egerton house hotel,london,UK,sw3 2bx,70,4.745454545
uk_england_london_the_sumner_hotel,the sumner hotel,london,UK,w1h 7qr,284,4.577165354
uk_england_london_hilton_london_canary_wharf,hilton london canary wharf,london,UK,e14 9sh,180,4.553846154
uk_england_london_base2stay_kensington,base2stay kensington,london,UK,sw5 0pg,315,4.575415282
uk_england_london_hoxton_hotel,hoxton hotel,london,UK,ec2a 3hu,360,4.473754153
uk_england_london_the_levin,the levin,london,UK,sw3 1as,38,4.748387097
uk_england_london_hilton_london_tower_bridge,hilton london tower bridge,london,UK,se1 2by,312,4.487272727
uk_england_london_the_montcalm_london,the montcalm london,london,UK,w1h 7tw,16,4.492307692
uk_england_london_the_stafford_hotel,the stafford hotel,london,UK,sw1a 1nj,54,4.66875
uk_england_london_haymarket_hotel,haymarket hotel,london,UK,sw1y 4bp,58,4.548
uk_england_london_rubens_at_the_palace,rubens at the palace,london,UK,sw1w 0ps,505,4.480985915
uk_england_london_the_goring,the goring,london,UK,sw1w 0jw,82,4.458536585
uk_england_london_the_kensington_hotel,the kensington hotel,london,UK,sw7 5lr,54,4.48
uk_england_london_luna_simone_hotel,luna simone hotel,london,UK,sw1v 2bb,327,4.562790698
uk_england_london_wyndham_grand_london_chelsea_harbour,wyndham grand london chelsea harbour,london,UK,sw10 0xg,144,4.375
uk_england_london_renaissance_chancery_court_london,renaissance chancery court london,london,UK,wc1v 7en,488,4.463909774
uk_england_london_plaza_on_the_river_club_and_residence,plaza on the river club and residence,london,UK,se1 7tj,124,4.484615385
uk_england_london_royal_horseguards,royal horseguards,london,UK,sw1a 2ej,399,4.344493392
uk_england_london_london_bridge_hotel,london bridge hotel,london,UK,se1 9sg,337,4.472425249
uk_england_london_marriott_executive_apartments_london_west_india_quay,marriott executive apartments london west india quay,london,UK,e14 4ed,7,4.333333333
uk_england_london_st_james_s_hotel_and_club,st james s hotel and club,london,UK,sw1a 1ls,51,4.608695652
uk_england_london_threadneedles_hotel,threadneedles hotel,london,UK,ec2r 8ay,109,4.4375
uk_england_london_the_lanesborough_a_st_regis_hotel,the lanesborough a st regis hotel,london,UK,sw1x 7ta,66,4.669565217
uk_england_london_royal_park_hotel,royal park hotel,london,UK,w2 3ul,247,4.464827586
uk_england_london_one_aldwych,one aldwych,london,UK,wc2b 4bz,126,4.391428571
uk_england_london_the_langham_london,the langham london,london,UK,w1b 1ja,183,4.378151261
uk_england_london_premier_inn_london_county_hall,premier inn london county hall,london,UK,se1 7pb,339,4.42192691
uk_england_london_the_cavendish_london,the cavendish london,london,UK,sw1y 6jf,372,4.439344262
uk_england_london_athenaeum_hotel_apartments,athenaeum hotel apartments,london,UK,w1j 7bj,219,4.392537313
uk_england_london_ashburn_hotel,ashburn hotel,london,UK,sw7 4dp,128,4.473504274
uk_england_london_claridge_s,claridge s,london,UK,w1a 2jq,157,4.42
uk_england_london_knightsbridge_hotel,knightsbridge hotel,london,UK,sw3 1pt,78,4.697674419
uk_england_london_church_street_hotel,church street hotel,london,UK,se5 8tr,33,4.432
uk_england_london_the_connaught,the connaught,london,UK,w1k 2al,64,4.496969697
uk_england_london_the_zetter,the zetter,london,UK,ec1m 5rj,150,4.346987952
uk_england_london_the_parkcity,the parkcity,london,UK,w8 5je,336,4.402657807
uk_england_london_premier_inn_london_city_tower_hill,premier inn london city tower hill,london,UK,e1 8bb,156,4.37593985
uk_england_london_megaro_hotel,megaro hotel,london,UK,nw1 2sd,105,4.489361702
uk_england_london_the_bermondsey_square_hotel,the bermondsey square hotel,london,UK,se1 3un,54,4.431372549
uk_england_london_london_marriott_west_india_quay,london marriott west india quay,london,UK,e14 4ed,169,4.335294118
uk_england_london_k_k_hotel_george,k k hotel george,london,UK,sw5 9nb,522,4.324657534
uk_england_london_ridgemount_hotel,ridgemount hotel,london,UK,wc1e 6hj,240,4.33368984
uk_england_london_andaz_london,andaz london,london,UK,ec2m 7qn,109,4.22
uk_england_london_the_dorchester,the dorchester,london,UK,w1a 2hj,144,4.46
uk_england_london_dukes_hotel,dukes hotel,london,UK,sw1a 1ny,84,4.436363636
uk_england_london_brown_s_hotel,brown s hotel,london,UK,w1s 4bp,72,4.408333333
uk_england_london_no_ten_manchester_street,no ten manchester street,london,UK,w1u4dg,9,4.914285714
uk_england_london_london_southwark_premier_inn,london southwark premier inn,london,UK,se1 9ef,91,4.448484848
uk_england_london_charlotte_street_hotel,charlotte street hotel,london,UK,w1t 1rj,54,4.513333333
uk_england_london_the_bloomsbury_hotel,the bloomsbury hotel,london,UK,wc1b 3nn,83,4.478481013
uk_england_london_glenlyn_guest_house,glenlyn guest house,london,UK,n12 8rp,36,4.311764706
uk_england_london_grosvenor_house_a_jw_marriott_hotel,grosvenor house a jw marriott hotel,london,UK,w1k 7tn,207,4.334285714
uk_england_london_premier_inn_london_kings_cross_st_pancras,premier inn london kings cross st pancras,london,UK,n1 9aa,266,4.423111111
uk_england_london_the_pelham_hotel,the pelham hotel,london,UK,sw7 2la,68,4.6625
uk_england_london_collingham_apartments,collingham apartments,london,UK,sw5 0hn,95,4.371428571
uk_england_london_the_beaufort,the beaufort,london,UK,sw3 1pp,131,4.416470588
uk_england_london_flemings_mayfair_hotel,flemings mayfair hotel,london,UK,w1j 7b4,201,4.447945205
uk_england_london_novotel_london_greenwich,novotel london greenwich,london,UK,se108ja,96,4.336986301
uk_england_london_the_trafalgar_hotel,the trafalgar hotel,london,UK,sw1a 2ts,234,4.28590604
uk_england_london_the_grand_at_trafalgar_square,the grand at trafalgar square,london,UK,wc2n 5by,267,4.289270386
uk_england_london_parkes_hotel,parkes hotel,london,UK,sw3 1pw,105,4.605
uk_england_london_hyatt_regency_london_the_churchill,hyatt regency london the churchill,london,UK,w1h 7bh,157,4.291071429
uk_england_london_space_apart_hotel,space apart hotel,london,UK,w2 4bq,28,4.476923077
uk_england_london_the_darlington_hyde_park,the darlington hyde park,london,UK,w2 2ru,441,4.345777778
uk_england_london_crowne_plaza_london_kensington,crowne plaza london kensington,london,UK,sw7 4er,333,4.263507109
uk_england_london_searcy_s_roof_garden_rooms,searcy s roof garden rooms,london,UK,sw1x 0hj,39,4.337931034
uk_england_london_ramada_encore_london_west,ramada encore london west,london,UK,w3 6rt,204,4.122689076
uk_england_london_holiday_inn_express_london_park_royal,holiday inn express london park royal,london,UK,w3 6xu,105,4.243678161
uk_england_london_arosfa,arosfa,london,UK,wc1e 6hj,162,4.401449275
uk_england_london_mic_hotel_and_conference_center,mic hotel and conference center,london,UK,nw1 2ez,26,4.463636364
uk_england_london_hotel_indigo_london_paddington,hotel indigo london paddington,london,UK,w2 1hl,102,4.410204082
uk_england_london_montagu_place_hotel,montagu place hotel,london,UK,w1h 2er,57,4.56
uk_england_london_odessa_wharf,odessa wharf,london,UK,se16 7ly,19,4.6
uk_england_london_crowne_plaza_london_shoreditch,crowne plaza london shoreditch,london,UK,e1 6jn,187,4.175206612
uk_england_london_lancaster_london,lancaster london,london,UK,w2 2ty,264,4.077832512
uk_england_london_dorset_square,dorset square,london,UK,nw1 6qn,88,4.367741935
uk_england_london_marriott_london_park_lane,marriott london park lane,london,UK,w1k 7aa,145,4.443010753
uk_england_london_cadogan_hotel,cadogan hotel,london,UK,sw1x 9sg,101,4.353246753
uk_england_london_radisson_edwardian_leicester_square_hotel,radisson edwardian leicester square hotel,london,UK,wc2h 7hl,118,4.306976744
uk_england_london_novotel_london_paddington,novotel london paddington,london,UK,w2 6bd,97,4.307142857
uk_england_london_novotel_london_tower_bridge,novotel london tower bridge,london,UK,ec3n 2nr,151,4.125925926
uk_england_london_chiswick_moran_hotel,chiswick moran hotel,london,UK,w4 5ry,117,4.286538462
uk_england_london_radisson_edwardian_bloomsbury_street,radisson edwardian bloomsbury street,london,UK,wc1b 3qd,168,4.435443038
uk_england_london_intercontinental_london_park_lane_hotel,intercontinental london park lane hotel,london,UK,w1j 7qy,181,4.319178082
uk_england_london_radisson_edwardian_new_providence_wharf,radisson edwardian new providence wharf,london,UK,e14 9pq,167,4.258666667
uk_england_london_park_plaza_county_hall_london,park plaza county hall london,london,UK,se1 7ry,251,4.130555556
uk_england_london_london_lodge_hotel,london lodge hotel,london,UK,w8 6je,104,4.351898734
uk_england_london_the_sanctuary_house_hotel,the sanctuary house hotel,london,UK,sw1h 9la,179,4.328421053
uk_england_london_rhodes_hotel,rhodes hotel,london,UK,w2 2rj,187,4.289795918
uk_england_london_the_may_fair,the may fair,london,UK,w1a 2an,426,4.186577181
uk_england_london_crowne_plaza_london_the_city,crowne plaza london the city,london,UK,ec4v 6db,188,4.302040816
uk_england_london_swissotel_the_howard,swissotel the howard,london,UK,wc2r 2pr,278,4.280952381
uk_england_london_amsterdam_hotel,amsterdam hotel,london,UK,sw5 9ls,128,4.352475248
